species_id,provider_id,botanical_name,attribute_name,attribute_value,evidence_confidence,source_url,source_id,review_status,notes,approval_id
BCNPPD-0370,PROV-WCS,Dianthus hybridus,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0024-ATTR-05
BCNPPD-0370,PROV-WCS,Dianthus hybridus,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0024-ATTR-01
BCNPPD-0370,PROV-WCS,Dianthus hybridus,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0024-ATTR-02
BCNPPD-0370,PROV-WCS,Dianthus hybridus,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0024-ATTR-04
BCNPPD-0370,PROV-WCS,Dianthus hybridus,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0024-ATTR-03
BCNPPD-0371,PROV-WCS,Lupinus elegans,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0025-ATTR-05
BCNPPD-0371,PROV-WCS,Lupinus elegans,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0025-ATTR-01
BCNPPD-0371,PROV-WCS,Lupinus elegans,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0025-ATTR-02
BCNPPD-0371,PROV-WCS,Lupinus elegans,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0025-ATTR-04
BCNPPD-0371,PROV-WCS,Lupinus elegans,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0025-ATTR-03
BCNPPD-0372,PROV-WCS,Matthiola bicornis,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0026-ATTR-05
BCNPPD-0372,PROV-WCS,Matthiola bicornis,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0026-ATTR-01
BCNPPD-0372,PROV-WCS,Matthiola bicornis,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0026-ATTR-02
BCNPPD-0372,PROV-WCS,Matthiola bicornis,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0026-ATTR-04
BCNPPD-0372,PROV-WCS,Matthiola bicornis,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0026-ATTR-03
BCNPPD-0373,PROV-WCS,Mirabilis jalapa,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0027-ATTR-05
BCNPPD-0373,PROV-WCS,Mirabilis jalapa,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0027-ATTR-01
BCNPPD-0373,PROV-WCS,Mirabilis jalapa,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0027-ATTR-02
BCNPPD-0373,PROV-WCS,Mirabilis jalapa,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0027-ATTR-04
BCNPPD-0373,PROV-WCS,Mirabilis jalapa,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0027-ATTR-03
BCNPPD-0374,PROV-WCS,Tagetes patula,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0028-ATTR-05
BCNPPD-0374,PROV-WCS,Tagetes patula,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0028-ATTR-01
BCNPPD-0374,PROV-WCS,Tagetes patula,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0028-ATTR-02
BCNPPD-0374,PROV-WCS,Tagetes patula,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0028-ATTR-04
BCNPPD-0374,PROV-WCS,Tagetes patula,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0028-ATTR-03
BCNPPD-0375,PROV-WCS,Viola cornuta,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0029-ATTR-05
BCNPPD-0375,PROV-WCS,Viola cornuta,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0029-ATTR-01
BCNPPD-0375,PROV-WCS,Viola cornuta,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0029-ATTR-02
BCNPPD-0375,PROV-WCS,Viola cornuta,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0029-ATTR-04
BCNPPD-0375,PROV-WCS,Viola cornuta,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0029-ATTR-03
BCNPPD-0376,PROV-OAKSUMMIT,Monarda citriodora,description,"A fast growing annual herb growing 2-3 ft tall and it's in the mint family. Monarda citriodora, commonly known as Lemon Bee Balm or Lemon Mint, is a native wildflower in North America. The plant gets its name from its lemony fragrance, which makes it a delightful addition to gardens and landscapes. Lemon Bee Balm produces clusters of lavender-pink flowers that attract pollinators like bees, butterflies, and hummingbirds. It is a compact and bushy plant, reaching a height of 1 to 3 feet, with aromatic leaves and square stems. Gardeners appreciate Lemon Bee Balm for its ornamental and culinary uses. The leaves can be used to make herbal teas and add a lemony flavor to dishes. This perennial plant is relatively low-maintenance and can thrive in full sun to partial shade. Lemon Bee Balm is also known for its medicinal properties and is used in traditional herbal medicine for its soothing qualities. It's an excellent choice for pollinator gardens, herb gardens, and native plant landscapes. Consider planting Lemon Bee Balm near tomatoes and other vegetables to deter insect pests. Seeds can be sown directly in the garden in the spring or fall, and the plant will readily self-sow for future growth. Growing Characteristics: Annual Stratification: none required",Pending review,https://oaksummitnursery.ca/products/lemon-bergamot-lemon-beebalm-seeds-monarda-citriodora-native-wildflower-300-seeds,SRC-0406,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-OAKSUMMIT-PA-AUTO-0024-ATTR-05
